"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","TradeFlowName","TradeFlowCode","2019 in 1000 USD ","2020 in 1000 USD ","2021 in 1000 USD ","2022 in 1000 USD ","2023 in 1000 USD "
"H3","EST","280300","Estonia","UNS","Unspecified","Import",5,0.131,,3.642,,0.243
"H3","EST","280300","Estonia","USA","United States","Import",5,23.697,16.115,26.913,17.594,0.354
"H3","EST","280300","Estonia","WLD"," World","Export",6,432.962,330.495,581.255,207.568,26.733
"H3","EST","280300","Estonia","WLD"," World","Import",5,707.492,731.667,1017.732,613.993,182.781
"H3","ETH","280300","Ethiopia(excludes Eritrea)","ARE","United Arab Emirates","Import",5,1.587,,0.012,,
"H3","ETH","280300","Ethiopia(excludes Eritrea)","CHN","China","Import",5,514.545,1243.807,1403.507,1542.098,68.974
"H3","ETH","280300","Ethiopia(excludes Eritrea)","DEU","Germany","Import",5,210.553,,,,24.017
"H3","ETH","280300","Ethiopia(excludes Eritrea)","EGY","Egypt, Arab Rep.","Import",5,2710.027,,,1742.16,
"H3","ETH","280300","Ethiopia(excludes Eritrea)","GBR","United Kingdom","Import",5,,,100.032,21.687,0.227
"H3","ETH","280300","Ethiopia(excludes Eritrea)","IND","India","Import",5,66.596,69.621,138.641,703.18,3315.742
"H3","ETH","280300","Ethiopia(excludes Eritrea)","KOR","Korea, Rep.","Import",5,149.682,18.605,17.975,45.739,42.19
"H3","ETH","280300","Ethiopia(excludes Eritrea)","KWT","Kuwait","Import",5,,,,,0.007
"H3","ETH","280300","Ethiopia(excludes Eritrea)","LTU","Lithuania","Import",5,,,,,0.005
"H3","ETH","280300","Ethiopia(excludes Eritrea)","NLD","Netherlands","Import",5,,,0.072,,
"H3","ETH","280300","Ethiopia(excludes Eritrea)","OAS","Other Asia, nes","Import",5,22.399,9.134,0.014,,
"H3","ETH","280300","Ethiopia(excludes Eritrea)","RUS","Russian Federation","Import",5,,,,0.129,
"H3","ETH","280300","Ethiopia(excludes Eritrea)","WLD"," World","Import",5,3675.389,1341.166,2064.121,4054.992,3451.161
"H3","ETH","280300","Ethiopia(excludes Eritrea)","ZAF","South Africa","Import",5,,,403.868,,
"H3","EUN","280300","European Union","AFG","Afghanistan","Export",6,42.63,,,,
"H3","EUN","280300","European Union","AGO","Angola","Export",6,16.514,0.573,,1.715,
"H3","EUN","280300","European Union","ALB","Albania","Export",6,21.052,22.757,20.608,23.443,19.125
"H3","EUN","280300","European Union","ALB","Albania","Import",5,,,,0.601,
"H3","EUN","280300","European Union","ARE","United Arab Emirates","Export",6,26918.832,20881.893,37334.535,40241.117,28161.952
"H3","EUN","280300","European Union","ARE","United Arab Emirates","Import",5,108.188,364.357,1717.429,8543.56,2774.828
"H3","EUN","280300","European Union","ARG","Argentina","Export",6,947.71,588.046,1026.024,931.277,672.633
"H3","EUN","280300","European Union","ARG","Argentina","Import",5,650.478,,,0.136,0.096
"H3","EUN","280300","European Union","ARM","Armenia","Export",6,,,,21.291,
"H3","EUN","280300","European Union","ARM","Armenia","Import",5,,,,,0.048
"H3","EUN","280300","European Union","ATG","Antigua and Barbuda","Export",6,,90.373,,,
"H3","EUN","280300","European Union","AUS","Australia","Export",6,1638.875,1311.762,1787.002,1912.243,1459.871
"H3","EUN","280300","European Union","AUS","Australia","Import",5,5.537,2.133,3.502,2.922,5.787
"H3","EUN","280300","European Union","AZE","Azerbaijan","Export",6,2703.467,6711.012,3165.69,20.799,6532.936
"H3","EUN","280300","European Union","BEN","Benin","Export",6,,,1.615,3.681,0.886
"H3","EUN","280300","European Union","BFA","Burkina Faso","Export",6,3.971,4.815,1.553,0.51,
"H3","EUN","280300","European Union","BGD","Bangladesh","Export",6,336.434,415.906,470.957,333.31,415.194
"H3","EUN","280300","European Union","BGD","Bangladesh","Import",5,,,,0.002,
"H3","EUN","280300","European Union","BHR","Bahrain","Export",6,17.439,13.597,7.754,0.074,
"H3","EUN","280300","European Union","BHS","Bahamas, The","Export",6,7.652,,8.186,,4.595
"H3","EUN","280300","European Union","BIH","Bosnia and Herzegovina","Export",6,65.011,54.43,31.921,24.812,20.47
"H3","EUN","280300","European Union","BIH","Bosnia and Herzegovina","Import",5,,1.323,,0.021,3.984
"H3","EUN","280300","European Union","BLR","Belarus","Export",6,593.228,392.762,413.417,148.416,209.444
"H3","EUN","280300","European Union","BLR","Belarus","Import",5,119.111,2379.655,12159.942,23007.894,20998.953
"H3","EUN","280300","European Union","BMU","Bermuda","Export",6,,,6.256,9.906,3.643
"H3","EUN","280300","European Union","BOL","Bolivia","Export",6,61.119,63.266,402.811,,
"H3","EUN","280300","European Union","BRA","Brazil","Export",6,6158.48,6657.365,13288.069,17206.611,14810.3
"H3","EUN","280300","European Union","BRA","Brazil","Import",5,1976.764,258.416,398.081,655.647,905.296
"H3","EUN","280300","European Union","BUN","Bunkers","Export",6,0.509,,,,
"H3","EUN","280300","European Union","CAF","Central African Republic","Import",5,,,,36.52,
"H3","EUN","280300","European Union","CAN","Canada","Export",6,298.689,502.704,837.185,1582.913,205.515
"H3","EUN","280300","European Union","CAN","Canada","Import",5,17089.815,14482.339,22510.851,23062.253,18738.215
"H3","EUN","280300","European Union","CHE","Switzerland","Export",6,19986.3,17289.293,24476.58,31679.149,26795.952
"H3","EUN","280300","European Union","CHE","Switzerland","Import",5,474.025,94.831,147.667,133.317,153.191
"H3","EUN","280300","European Union","CHL","Chile","Export",6,213.555,241.079,692.397,337.961,220.832
"H3","EUN","280300","European Union","CHL","Chile","Import",5,,,0.31,,0.337
"H3","EUN","280300","European Union","CHN","China","Export",6,56539.425,68078.395,97556.086,130418.74,127327.431
"H3","EUN","280300","European Union","CHN","China","Import",5,13567.751,6075.608,13089.113,334910.324,134126.285
"H3","EUN","280300","European Union","CIV","Cote d'Ivoire","Export",6,186.546,118.042,80.906,6.9,113.376
"H3","EUN","280300","European Union","CMR","Cameroon","Export",6,5.258,70.256,72.107,0.929,12.118
"H3","EUN","280300","European Union","COG","Congo, Rep.","Export",6,8.291,2.516,,,
"H3","EUN","280300","European Union","COL","Colombia","Export",6,887.986,616.982,796.362,1166.939,832.577
"H3","EUN","280300","European Union","COL","Colombia","Import",5,2372.167,1320.83,966.158,769.971,768.325
"H3","EUN","280300","European Union","CPV","Cape Verde","Export",6,2.13,2.717,,,4.43
"H3","EUN","280300","European Union","CRI","Costa Rica","Export",6,393.328,532.18,377.431,1217.006,4.66
"H3","EUN","280300","European Union","CRI","Costa Rica","Import",5,,,23.613,,
"H3","EUN","280300","European Union","CUB","Cuba","Export",6,60.716,,6.737,30.961,
